millis,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent
5959895,3.48,-213.03,-0.01,75.5,36.7,1,26.806850,-80.273844,9.50,0.30,12,9,0.70,,
5964914,3.49,-213.06,-0.02,75.6,36.7,1,26.806846,-80.273845,10.50,0.11,12,9,0.75,,
5969950,3.51,-212.97,-0.00,75.5,36.7,1,26.806845,-80.273848,12.20,0.04,12,9,0.75,,
5974980,3.51,-212.97,0.01,75.6,36.6,1,26.806846,-80.273853,14.20,0.15,12,10,0.73,,
5980005,3.49,-213.01,0.00,75.5,36.6,1,26.806846,-80.273857,15.90,0.09,12,9,0.81,,
5985047,3.53,-212.98,-0.01,75.5,36.6,1,26.806847,-80.273859,16.90,0.44,12,9,0.64,,
5990054,3.54,-212.97,-0.00,75.5,36.6,1,26.806846,-80.273857,18.00,0.28,12,8,0.63,,
5995057,3.58,-212.95,0.00,75.5,36.6,1,26.806845,-80.273858,18.10,0.37,12,3,0.57,,
6000078,3.56,-212.92,0.01,75.5,36.7,1,26.806843,-80.273854,17.10,0.02,12,2,0.57,,
6005111,3.58,-212.90,0.00,75.5,36.6,1,26.806843,-80.273850,16.50,0.15,12,2,0.56,,
6010135,3.62,-212.87,0.00,75.5,36.7,1,26.806842,-80.273847,15.60,0.35,12,2,0.56,,
6015156,3.62,-212.85,0.00,75.6,36.7,1,26.806837,-80.273848,15.20,0.37,12,9,0.55,,
6020178,3.63,-212.87,-0.00,75.5,36.6,1,26.806835,-80.273849,13.20,0.17,12,9,0.52,,
6025199,3.63,-212.87,-0.00,75.5,36.7,1,26.806834,-80.273849,13.10,0.48,12,10,0.58,,
6030212,3.62,-212.91,-0.00,75.5,36.7,1,26.806840,-80.273848,13.50,0.22,12,9,0.61,,
6035238,3.62,-212.87,0.01,75.5,36.7,1,26.806841,-80.273847,13.70,0.19,12,9,0.58,,
6040281,3.60,-212.92,-0.01,75.4,36.7,1,26.806840,-80.273845,13.80,0.04,12,9,0.55,,
6045297,3.58,-212.92,0.00,75.5,36.6,1,26.806839,-80.273843,13.70,0.09,12,9,0.63,,
6050298,3.55,-212.96,-0.01,75.5,36.5,1,26.806840,-80.273844,14.10,0.31,12,9,0.63,,
6055321,3.57,-212.92,0.01,75.5,36.6,1,26.806835,-80.273844,14.90,0.09,12,9,0.61,,
6060321,3.59,-212.90,0.01,75.5,36.6,1,26.806829,-80.273846,15.40,0.04,12,9,0.56,,
6065328,3.56,-212.95,0.00,75.5,36.6,1,26.806829,-80.273851,16.60,0.35,12,10,0.60,,
6070373,3.52,-212.97,-0.00,75.5,36.6,1,26.806828,-80.273855,16.90,0.19,12,9,0.59,,
6075413,3.54,-212.98,-0.00,75.5,36.6,1,26.806828,-80.273856,16.50,0.22,12,9,0.61,,
6080432,3.50,-213.01,-0.01,75.5,36.6,1,26.806826,-80.273858,17.00,0.20,12,9,0.57,,
6085470,3.47,-213.07,-0.01,75.5,36.5,1,26.806819,-80.273858,16.60,0.35,12,9,0.58,,
6090499,3.47,-212.99,0.02,75.5,36.6,1,26.806816,-80.273859,16.40,0.54,12,9,0.60,,
6095524,3.38,-213.13,-0.01,75.5,36.7,1,26.806817,-80.273858,16.60,0.22,12,9,0.63,,
6100547,3.36,-213.14,0.00,75.5,36.6,1,26.806820,-80.273857,16.90,0.07,12,9,0.70,,
6105575,3.30,-213.18,0.00,75.5,36.6,1,26.806822,-80.273856,17.10,0.20,12,9,0.68,,
6110575,3.27,-213.20,0.01,75.5,36.6,1,26.806827,-80.273854,17.40,0.13,12,9,0.61,,
6115605,3.19,-213.33,-0.01,75.4,36.5,1,26.806828,-80.273856,18.10,0.07,12,9,0.63,,
6120607,3.13,-213.39,-0.01,75.5,36.5,1,26.806831,-80.273858,19.20,0.19,12,9,0.64,,
6125615,3.07,-213.44,0.00,75.5,36.5,1,26.806832,-80.273858,19.80,0.35,12,9,0.62,,
6130645,3.02,-213.49,-0.00,75.4,36.6,1,26.806834,-80.273859,20.10,0.04,12,9,0.64,,
6135686,3.01,-213.49,0.00,75.5,36.6,1,26.806836,-80.273861,20.20,0.20,12,9,0.67,,
6140702,2.94,-213.61,-0.02,75.4,36.5,1,26.806835,-80.273862,20.60,0.26,12,9,0.66,,
6145725,2.92,-213.59,0.01,75.4,36.5,1,26.806834,-80.273861,20.20,0.24,12,9,0.65,,
6150746,2.84,-213.67,-0.01,75.4,36.5,1,26.806835,-80.273861,19.80,0.06,12,9,0.65,,
6155783,2.81,-213.70,-0.01,75.4,36.6,1,26.806836,-80.273861,19.60,0.19,12,9,0.63,,
6160814,2.77,-213.72,-0.00,75.4,36.6,1,26.806835,-80.273859,18.50,0.06,12,9,0.64,,
6165867,2.72,-213.73,0.01,75.4,36.5,1,26.806835,-80.273856,17.40,0.15,12,9,0.60,,
6170867,2.65,-213.90,-0.03,75.4,36.6,1,26.806836,-80.273854,16.70,0.41,12,9,0.61,,
6175885,2.64,-213.85,-0.00,75.3,36.6,1,26.806835,-80.273854,16.50,0.24,12,9,0.68,,
6180929,2.54,-213.95,-0.00,75.4,36.6,1,26.806836,-80.273854,16.20,0.30,12,9,0.64,,
6185972,2.57,-213.96,-0.00,75.3,36.6,1,26.806835,-80.273853,15.80,0.07,12,9,0.57,,
6191008,2.50,-214.05,-0.02,75.3,36.6,1,26.806836,-80.273852,15.60,0.26,12,9,0.59,,
6196036,2.43,-214.08,-0.01,75.3,36.6,1,26.806838,-80.273851,15.80,0.33,12,9,0.58,,
6201075,2.40,-214.14,-0.02,75.3,36.5,1,26.806841,-80.273850,15.90,0.26,12,9,0.57,,
6206103,2.34,-214.18,-0.01,75.3,36.6,1,26.806845,-80.273849,16.40,0.33,12,9,0.58,,
6211141,2.33,-214.17,0.00,75.2,36.6,1,26.806848,-80.273846,17.00,0.13,12,9,0.60,,
6216188,2.30,-214.24,-0.01,75.3,36.7,1,26.806850,-80.273845,17.50,0.61,12,9,0.62,,
6221212,2.30,-214.23,-0.01,75.3,36.6,1,26.806848,-80.273843,17.60,0.54,12,9,0.63,,
6226230,2.26,-214.24,-0.00,75.2,36.6,1,26.806846,-80.273842,17.80,0.26,12,9,0.56,,
6231233,2.22,-214.31,-0.02,75.2,36.6,1,26.806844,-80.273840,17.70,0.09,12,9,0.62,,
6236286,2.24,-214.23,0.02,75.2,36.6,1,26.806840,-80.273836,16.90,0.26,12,9,0.61,,
6241315,2.21,-214.28,0.01,75.2,36.6,1,26.806838,-80.273830,15.70,0.15,12,9,0.58,,
6246353,2.20,-214.34,-0.01,75.2,36.6,1,26.806832,-80.273829,15.80,0.37,12,9,0.68,,
6251384,2.22,-214.28,0.00,75.2,36.6,1,26.806829,-80.273828,14.90,0.37,12,9,0.59,,
6256425,2.22,-214.28,0.01,75.2,36.6,1,26.806825,-80.273828,14.40,0.48,12,9,0.57,,
6261465,2.20,-214.31,-0.00,75.2,36.6,1,26.806821,-80.273829,14.20,0.76,12,9,0.53,,
6266483,2.22,-214.26,0.01,75.2,36.6,1,26.806817,-80.273831,15.10,0.28,12,9,0.54,,
6271506,2.19,-214.29,0.00,75.1,36.6,1,26.806817,-80.273831,15.20,0.04,12,9,0.51,,
6276557,2.19,-214.34,-0.01,75.3,36.6,1,26.806817,-80.273832,15.40,0.13,12,9,0.51,,
6281587,2.19,-214.31,0.01,75.2,36.5,1,26.806816,-80.273834,16.20,0.24,12,9,0.60,,
6286617,2.15,-214.36,0.00,75.3,36.5,1,26.806815,-80.273835,16.50,0.17,12,9,0.52,,
6291629,2.11,-214.40,-0.00,75.2,36.5,1,26.806814,-80.273835,16.60,0.19,12,9,0.55,,
6296636,2.10,-214.41,0.00,75.2,36.5,1,26.806814,-80.273837,17.00,0.09,12,9,0.58,,
6301688,2.08,-214.46,-0.01,75.3,36.5,1,26.806812,-80.273836,16.30,0.07,12,9,0.56,,
6306737,2.10,-214.39,0.00,75.2,36.5,1,26.806811,-80.273835,15.40,0.06,12,9,0.54,,
6311763,2.11,-214.40,0.00,75.2,36.5,1,26.806810,-80.273834,14.50,0.28,12,9,0.56,,
6316800,2.10,-214.42,-0.00,75.2,36.5,1,26.806809,-80.273832,13.80,0.06,12,9,0.55,,
6321837,2.10,-214.41,-0.00,75.2,36.5,1,26.806808,-80.273830,13.10,0.24,12,9,0.65,,
6326859,2.08,-214.41,0.00,75.2,36.5,1,26.806808,-80.273829,12.50,0.09,12,9,0.72,,
6331891,2.06,-214.43,0.00,75.3,36.5,1,26.806806,-80.273827,11.50,0.11,12,10,0.66,,
6336920,2.09,-214.41,0.00,75.3,36.6,1,26.806805,-80.273824,10.90,0.09,12,9,0.59,,
6341977,2.14,-214.39,-0.01,75.3,36.6,1,26.806805,-80.273822,10.20,0.11,12,9,0.60,,
6347001,2.16,-214.36,-0.00,75.3,36.6,1,26.806809,-80.273820,8.90,0.13,12,9,0.59,,
6352023,2.18,-214.34,-0.01,75.2,36.6,1,26.806811,-80.273820,8.30,0.17,12,9,0.67,,
6357077,2.20,-214.32,-0.01,75.3,36.6,1,26.806817,-80.273822,8.40,0.39,12,9,0.57,,
6362102,2.23,-214.28,-0.01,75.3,36.6,1,26.806824,-80.273825,9.30,0.24,12,10,0.62,,
6367152,2.23,-214.26,0.01,75.3,36.7,1,26.806828,-80.273824,9.50,0.43,12,9,0.60,,
6372176,2.27,-214.24,-0.00,75.3,36.8,1,26.806828,-80.273822,9.60,0.17,12,9,0.61,,
6377200,2.29,-214.24,-0.00,75.3,36.7,1,26.806826,-80.273817,9.40,0.22,12,9,0.64,,
6382237,2.30,-214.20,0.01,75.3,36.8,1,26.806824,-80.273814,9.10,0.20,12,9,0.56,,
6387275,2.34,-214.19,-0.00,75.3,36.7,1,26.806823,-80.273813,9.20,0.15,12,9,0.55,,
6392312,2.36,-214.15,-0.00,75.3,36.8,1,26.806826,-80.273815,10.20,0.39,12,9,0.58,,
6397350,2.40,-214.09,0.00,75.3,36.9,1,26.806828,-80.273816,10.90,0.22,12,9,0.62,,
6402394,2.42,-214.09,-0.00,75.3,36.9,1,26.806826,-80.273815,9.50,0.20,12,9,0.62,,
6407414,2.43,-214.08,0.00,75.4,36.9,1,26.806823,-80.273818,9.40,0.28,12,9,0.60,,
6412418,2.48,-214.03,-0.01,75.4,36.9,1,26.806824,-80.273817,9.00,0.15,12,9,0.65,,
6417418,2.52,-214.01,-0.00,75.3,37.0,1,26.806824,-80.273814,8.60,0.09,12,9,0.76,,
6422442,2.59,-213.91,0.00,75.4,37.0,1,26.806823,-80.273813,8.40,0.15,12,2,0.67,,
6427475,2.60,-213.91,-0.00,75.4,37.1,1,26.806821,-80.273812,8.00,0.20,12,10,0.67,,
6432518,2.64,-213.87,0.00,75.4,37.1,1,26.806818,-80.273811,7.50,0.11,12,9,0.62,,
6437550,2.71,-213.80,-0.00,75.4,37.1,1,26.806815,-80.273809,6.60,0.19,12,2,0.57,,
6442550,2.74,-213.74,0.01,75.4,37.1,1,26.806812,-80.273809,6.00,0.15,12,8,0.60,,
6447551,2.78,-213.73,0.00,75.3,37.2,1,26.806808,-80.273808,5.20,0.13,12,10,0.79,,
6452572,2.83,-213.67,-0.00,75.4,37.2,1,26.806804,-80.273808,4.50,0.17,12,9,0.61,,
6457597,2.83,-213.68,-0.00,75.4,37.3,1,26.806802,-80.273808,3.80,0.17,12,9,0.57,,
6462635,2.90,-213.60,0.01,75.4,37.3,1,26.806800,-80.273809,3.60,0.17,12,9,0.61,,
6467663,2.92,-213.59,-0.00,75.4,37.3,1,26.806800,-80.273811,3.50,0.19,12,9,0.66,,
6472671,2.92,-213.59,0.01,75.4,37.4,1,26.806799,-80.273813,3.20,0.15,12,2,0.59,,
6477703,2.90,-213.63,-0.01,75.5,37.5,1,26.806802,-80.273820,4.50,0.02,12,9,0.60,,
6482732,2.91,-213.59,0.00,75.4,37.5,1,26.806803,-80.273825,5.20,0.33,12,9,0.61,,
6487752,2.95,-213.55,0.00,75.4,37.5,1,26.806803,-80.273830,5.90,0.06,12,9,0.61,,
6492788,2.95,-213.56,0.00,75.4,37.6,1,26.806803,-80.273832,6.60,0.28,12,9,0.63,,
6497819,3.01,-213.51,-0.01,75.5,37.6,1,26.806802,-80.273835,7.10,0.20,12,9,0.58,,
6502849,3.04,-213.46,0.00,75.5,37.6,1,26.806796,-80.273837,6.70,0.24,12,9,0.57,,
6507874,3.08,-213.41,0.01,75.5,37.6,1,26.806791,-80.273840,6.40,0.11,12,9,0.54,,
6512907,3.13,-213.36,0.01,75.4,37.7,1,26.806791,-80.273843,7.20,0.20,12,9,0.56,,
6517933,3.18,-213.36,-0.01,75.5,37.7,1,26.806792,-80.273844,7.90,0.11,12,9,0.61,,
6522964,3.20,-213.32,-0.00,75.4,37.8,1,26.806792,-80.273845,8.40,0.20,12,9,0.59,,
6527994,3.25,-213.24,0.01,75.4,37.9,1,26.806791,-80.273845,8.40,0.07,12,9,0.58,,
6532995,3.33,-213.16,0.01,75.5,37.8,1,26.806793,-80.273845,8.50,0.30,12,9,0.59,,
6538031,3.38,-213.11,0.01,75.5,37.9,1,26.806794,-80.273844,8.50,0.06,12,9,0.58,,
6543062,3.46,-213.05,-0.00,75.5,37.9,1,26.806796,-80.273845,8.80,0.07,12,9,0.62,,
6548091,3.52,-212.98,0.01,75.5,38.0,1,26.806799,-80.273844,9.10,0.22,12,9,0.56,,
6553128,3.58,-212.93,-0.00,75.5,38.0,1,26.806803,-80.273844,9.90,0.07,12,9,0.61,,
6558159,3.67,-212.83,0.00,75.5,38.0,1,26.806805,-80.273845,10.40,0.28,12,9,0.55,,
6563197,3.69,-212.80,0.00,75.5,38.0,1,26.806805,-80.273846,10.80,0.19,12,9,0.55,,
6568226,3.75,-212.74,0.01,75.5,38.1,1,26.806805,-80.273848,11.50,0.19,12,9,0.57,,
6573271,3.82,-212.69,-0.00,75.5,38.2,1,26.806805,-80.273850,11.60,0.17,12,3,0.57,,
6578305,3.91,-212.60,0.01,75.5,38.1,1,26.806806,-80.273850,11.60,0.11,12,3,0.59,,
6583331,3.96,-212.54,0.00,75.5,38.2,1,26.806808,-80.273849,11.50,0.13,12,3,0.57,,
6588344,4.03,-212.48,-0.01,75.5,38.2,1,26.806808,-80.273849,11.20,0.09,12,3,0.59,,
6593375,4.09,-212.41,0.01,75.5,38.3,1,26.806808,-80.273851,11.20,0.19,12,3,0.55,,
6598407,4.17,-212.35,-0.01,75.5,38.3,1,26.806808,-80.273851,10.90,0.15,12,3,0.55,,
6603410,4.23,-212.27,0.00,75.5,38.4,1,26.806808,-80.273851,10.80,0.19,12,9,0.54,,
6608411,4.30,-212.19,0.00,75.6,38.4,1,26.806811,-80.273855,11.60,0.17,12,9,0.56,,
6613423,4.38,-212.17,-0.01,75.5,38.4,1,26.806813,-80.273855,11.90,0.13,12,8,0.61,,
6618460,4.43,-212.06,0.00,75.5,38.4,1,26.806813,-80.273852,11.30,0.02,12,9,0.61,,
6623499,4.51,-211.96,0.01,75.5,38.5,1,26.806812,-80.273852,11.80,0.11,12,9,0.59,,
6628525,4.55,-211.97,-0.01,75.5,38.5,1,26.806811,-80.273850,11.70,0.06,12,9,0.60,,
6633525,4.61,-211.89,0.00,75.5,38.7,1,26.806811,-80.273846,11.10,0.17,12,9,0.61,,
6638525,4.62,-211.87,-0.00,75.6,38.6,1,26.806811,-80.273844,10.80,0.22,12,9,0.54,,
6643555,4.67,-211.83,0.01,75.6,38.6,1,26.806812,-80.273842,10.40,0.20,12,9,0.57,,
6648567,4.74,-211.76,0.00,75.5,38.7,1,26.806813,-80.273841,9.80,0.15,12,9,0.58,,
6653585,4.79,-211.72,0.01,75.5,38.7,1,26.806814,-80.273840,9.10,0.20,12,9,0.55,,
6658615,4.83,-211.69,-0.01,75.6,38.7,1,26.806815,-80.273840,8.50,0.06,12,9,0.56,,
6663653,4.91,-211.61,0.00,75.5,38.8,1,26.806817,-80.273843,9.40,0.26,12,9,0.54,,
6668695,4.97,-211.55,-0.00,75.5,38.8,1,26.806819,-80.273846,10.30,0.07,12,9,0.55,,
6673735,5.01,-211.48,-0.00,75.6,38.9,1,26.806820,-80.273850,11.40,0.17,12,3,0.58,,
6678744,5.04,-211.44,0.01,75.6,38.9,1,26.806818,-80.273851,11.90,0.15,12,9,0.55,,
6683776,5.08,-211.45,-0.01,75.6,38.9,1,26.806817,-80.273853,12.40,0.02,12,9,0.56,,
6688806,5.13,-211.38,0.00,75.6,38.9,1,26.806818,-80.273853,13.00,0.28,12,10,0.59,,
6693836,5.19,-211.30,0.01,75.6,38.9,1,26.806819,-80.273856,14.10,0.22,12,9,0.61,,
6698869,5.23,-211.27,0.01,75.6,38.9,1,26.806820,-80.273856,14.80,0.22,12,8,0.61,,
6703900,5.32,-211.18,0.00,75.6,38.9,1,26.806823,-80.273857,15.50,0.19,12,10,0.63,,
6708928,5.35,-211.16,0.00,75.6,39.0,1,26.806830,-80.273858,16.80,0.20,12,9,0.58,,
6713979,5.39,-211.12,-0.00,75.6,39.0,1,26.806835,-80.273859,17.80,0.02,12,9,0.62,,
6719001,5.42,-211.09,0.00,75.6,39.0,1,26.806835,-80.273857,17.90,0.80,12,2,0.67,,
6724002,5.41,-211.09,0.00,75.6,39.1,1,26.806835,-80.273858,18.30,0.35,12,1,0.73,,
6729046,5.45,-211.03,0.01,75.7,39.1,1,26.806837,-80.273859,19.10,0.04,12,9,0.68,,
6734049,5.46,-211.05,-0.00,75.7,39.1,1,26.806833,-80.273860,19.30,0.22,12,9,0.66,,
6739050,5.49,-211.01,0.00,75.7,39.1,1,26.806832,-80.273859,19.20,0.22,12,9,0.57,,
6744081,5.49,-211.04,-0.01,75.7,39.1,1,26.806832,-80.273861,19.90,0.59,12,9,0.64,,
6749109,5.55,-210.95,0.01,75.7,39.2,1,26.806837,-80.273859,20.20,0.15,12,8,0.61,,
6754131,5.59,-210.91,0.00,75.7,39.2,1,26.806839,-80.273856,20.10,0.30,12,8,0.68,,
6759167,5.64,-210.88,-0.01,75.7,39.3,1,26.806841,-80.273858,20.50,0.13,12,9,0.68,,
6764202,5.67,-210.81,0.01,75.7,39.3,1,26.806842,-80.273858,20.80,0.19,12,9,0.66,,
6769202,5.69,-210.81,-0.01,75.8,39.3,1,26.806839,-80.273856,20.40,0.31,12,9,0.68,,
6774206,5.72,-210.77,0.01,75.7,39.3,1,26.806835,-80.273852,19.00,0.11,12,4,0.64,,
6779247,5.75,-210.76,0.01,75.7,39.3,1,26.806833,-80.273849,17.80,0.11,12,4,0.61,,
6784286,5.78,-210.72,0.01,75.8,39.4,1,26.806834,-80.273850,17.40,0.28,12,9,0.66,,
6789298,5.77,-210.75,-0.02,75.8,39.4,1,26.806834,-80.273849,16.70,0.26,12,10,0.62,,
6794328,5.80,-210.72,-0.00,75.8,39.4,1,26.806836,-80.273850,16.00,0.26,12,9,0.72,,
6799364,5.85,-210.66,0.00,75.8,39.4,1,26.806842,-80.273851,15.90,0.20,12,9,0.81,,
6804382,5.89,-210.61,-0.00,75.8,39.4,1,26.806842,-80.273851,15.60,0.07,12,9,0.75,,
6809412,5.91,-210.60,0.01,75.7,39.5,1,26.806843,-80.273848,15.40,0.07,12,9,0.77,,
6814413,5.92,-210.57,0.00,75.8,39.5,1,26.806842,-80.273844,14.70,0.04,12,5,0.72,,
6819421,5.93,-210.57,0.01,75.8,39.6,1,26.806840,-80.273841,13.70,0.44,12,5,0.72,,
6824424,5.95,-210.56,-0.00,75.8,39.6,1,26.806834,-80.273840,13.00,0.04,12,5,0.70,,
6829447,5.94,-210.57,-0.00,75.8,39.5,1,26.806832,-80.273837,11.90,0.35,12,3,0.80,,
6834486,5.95,-210.54,-0.00,75.8,39.5,1,26.806834,-80.273835,11.50,0.06,12,2,0.65,,
6839514,5.97,-210.53,0.01,75.8,39.6,1,26.806837,-80.273836,11.60,0.61,12,3,0.68,,
6844549,5.96,-210.54,0.00,75.8,39.6,1,26.806842,-80.273838,12.10,0.11,12,3,0.59,,
6849585,5.94,-210.58,-0.00,75.8,39.6,1,26.806844,-80.273840,12.40,0.06,12,9,0.55,,
6854585,5.89,-210.63,-0.01,75.8,39.6,1,26.806849,-80.273837,12.30,0.20,12,10,0.58,,
6859588,5.88,-210.63,-0.01,75.9,39.7,1,26.806852,-80.273833,11.60,0.54,12,9,0.60,,
6864602,5.84,-210.66,-0.00,75.8,39.7,1,26.806854,-80.273833,11.10,0.78,12,2,0.58,,
6869640,5.85,-210.65,0.00,75.8,39.8,1,26.806854,-80.273831,10.40,0.19,12,2,0.70,,
6874684,5.87,-210.63,0.00,75.8,39.8,1,26.806854,-80.273830,9.90,0.41,12,3,0.72,,
6879722,5.84,-210.66,-0.01,75.8,39.8,1,26.806855,-80.273830,9.80,0.35,12,3,0.73,,
6884746,5.85,-210.67,-0.00,75.8,39.8,1,26.806856,-80.273828,9.20,0.31,12,2,0.65,,
6889746,5.85,-210.65,0.00,75.9,39.9,1,26.806856,-80.273830,9.20,0.07,12,1,0.64,,
6894758,5.85,-210.64,0.01,75.9,40.0,1,26.806854,-80.273832,9.50,0.30,12,1,0.60,,
6899795,5.83,-210.66,0.01,75.8,39.9,1,26.806852,-80.273833,9.60,0.13,12,2,0.58,,
6904818,5.85,-210.66,-0.00,75.8,39.9,1,26.806850,-80.273834,10.00,0.61,12,3,0.68,,
6909855,5.89,-210.62,-0.00,75.9,40.0,1,26.806846,-80.273836,10.00,0.26,12,4,0.69,,
6914881,5.90,-210.60,0.01,75.9,40.0,1,26.806846,-80.273837,10.10,0.13,12,3,0.70,,
6919911,5.90,-210.62,-0.00,75.9,40.0,1,26.806844,-80.273838,10.00,0.06,12,9,0.65,,
6924943,5.89,-210.62,-0.00,75.9,40.1,1,26.806843,-80.273840,10.20,0.15,12,2,0.65,,
6929970,5.88,-210.63,-0.00,75.9,40.1,1,26.806844,-80.273840,10.50,0.26,12,2,0.62,,
6934995,5.85,-210.68,-0.01,75.9,40.1,1,26.806845,-80.273841,10.70,0.22,12,10,0.67,,
6940021,5.89,-210.62,0.00,75.9,40.1,1,26.806843,-80.273842,11.00,0.26,12,3,0.66,,
6945051,5.87,-210.63,0.00,75.8,40.1,1,26.806841,-80.273843,11.60,0.50,12,3,0.70,,
6950076,5.86,-210.67,-0.01,75.8,40.1,1,26.806841,-80.273842,11.60,0.07,12,9,0.72,,
6955103,5.83,-210.68,-0.00,75.9,40.2,1,26.806841,-80.273843,12.30,0.33,12,9,0.74,,
6960132,5.85,-210.67,-0.01,75.9,40.2,1,26.806839,-80.273843,12.70,0.04,12,9,0.77,,
6965177,5.83,-210.67,-0.00,75.9,40.2,1,26.806836,-80.273845,13.00,0.04,12,3,0.73,,
6970203,5.83,-210.66,-0.00,75.9,40.3,1,26.806830,-80.273847,12.30,0.46,12,3,0.65,,
6975203,5.83,-210.64,0.01,75.9,40.3,1,26.806825,-80.273851,12.10,0.67,12,3,0.61,,
6980220,5.84,-210.66,0.00,75.9,40.3,1,26.806820,-80.273855,12.10,0.15,12,4,0.60,,
6985269,5.81,-210.70,-0.00,76.0,40.3,1,26.806817,-80.273852,11.30,0.15,12,3,0.69,,
6990287,5.82,-210.69,-0.00,75.9,40.3,1,26.806814,-80.273848,10.40,0.20,12,10,0.63,,
6995318,5.82,-210.70,-0.01,76.0,40.4,1,26.806811,-80.273845,10.10,0.22,12,4,0.73,,
7000360,5.83,-210.67,-0.00,76.0,40.4,1,26.806812,-80.273844,9.60,0.09,12,3,0.68,,
7005381,5.84,-210.69,-0.01,76.0,40.4,1,26.806812,-80.273841,9.30,0.31,12,3,0.67,,
7010381,5.84,-210.65,0.01,76.0,40.4,1,26.806812,-80.273838,9.10,0.11,12,3,0.64,,
7015381,5.87,-210.62,0.01,75.9,40.4,1,26.806813,-80.273834,8.80,0.26,12,3,0.63,,
7020382,5.88,-210.62,0.00,76.0,40.4,1,26.806813,-80.273832,8.90,0.22,12,10,0.65,,
7025399,5.88,-210.63,0.00,76.0,40.4,1,26.806813,-80.273830,9.10,0.02,12,3,0.65,,
7030399,5.89,-210.62,-0.00,76.0,40.4,1,26.806812,-80.273827,8.80,0.09,12,7,0.64,,
7035407,5.89,-210.60,0.00,76.0,40.5,1,26.806811,-80.273826,8.10,0.07,12,3,0.62,,
7040425,5.93,-210.57,0.01,76.0,40.4,1,26.806809,-80.273825,7.60,0.13,12,3,0.62,,
7045457,5.93,-210.57,0.00,76.0,40.5,1,26.806808,-80.273823,7.30,0.09,12,3,0.59,,
7050482,5.95,-210.55,0.00,76.0,40.5,1,26.806808,-80.273822,7.40,0.06,12,3,0.62,,
7055501,5.98,-210.54,-0.00,76.0,40.5,1,26.806808,-80.273820,7.30,0.07,12,3,0.62,,
7060541,6.01,-210.48,0.00,76.0,40.6,1,26.806810,-80.273820,7.60,0.28,12,3,0.59,,
7065578,6.05,-210.46,-0.00,76.1,40.6,1,26.806811,-80.273820,7.70,0.13,12,3,0.62,,
7070591,6.04,-210.47,-0.00,76.1,40.6,1,26.806809,-80.273819,7.70,0.13,12,4,0.64,,
7075621,6.05,-210.45,-0.01,76.1,40.6,1,26.806809,-80.273818,7.30,0.30,12,2,0.68,,
7080657,6.06,-210.41,0.01,76.1,40.6,1,26.806815,-80.273818,7.80,0.15,12,2,0.64,,
7085668,6.11,-210.40,0.00,76.1,40.7,1,26.806817,-80.273819,8.00,0.13,12,9,0.63,,
7090702,6.18,-210.30,0.01,76.1,40.7,1,26.806821,-80.273820,8.10,0.22,12,8,0.68,,
7095721,6.24,-210.25,0.01,76.1,40.7,1,26.806825,-80.273822,8.40,0.04,12,2,0.64,,
7100756,6.28,-210.24,-0.01,76.1,40.7,1,26.806828,-80.273825,8.90,0.09,12,3,0.57,,
7105785,6.33,-210.18,0.00,76.1,40.7,1,26.806826,-80.273826,9.00,0.20,12,3,0.56,,
7110811,6.36,-210.12,0.01,76.1,40.8,1,26.806826,-80.273828,9.30,0.20,12,4,0.56,,
7115830,6.40,-210.09,0.01,76.1,40.8,1,26.806824,-80.273830,9.50,0.11,12,3,0.57,,
7120854,6.41,-210.13,-0.01,76.1,40.8,1,26.806822,-80.273831,9.60,0.06,12,3,0.58,,
7125876,6.44,-210.07,-0.00,76.1,40.8,1,26.806824,-80.273831,9.90,0.15,12,9,0.61,,
7130881,6.45,-210.06,-0.00,76.1,40.9,1,26.806827,-80.273831,10.30,0.17,12,3,0.63,,
7135925,6.50,-210.00,-0.00,76.1,40.9,1,26.806827,-80.273831,10.50,0.56,12,3,0.61,,
7140952,6.58,-209.92,0.01,76.1,40.9,1,26.806824,-80.273830,10.90,0.31,12,3,0.53,,
7145981,6.62,-209.88,0.01,76.1,41.0,1,26.806823,-80.273829,10.60,0.13,12,3,0.55,,
7151018,6.65,-209.86,-0.00,76.1,41.0,1,26.806822,-80.273831,10.60,0.15,12,3,0.54,,
7156057,6.70,-209.77,0.01,76.1,41.0,1,26.806822,-80.273833,10.60,0.39,12,4,0.54,,
7161083,6.70,-209.83,-0.00,76.1,41.0,1,26.806821,-80.273833,10.60,0.50,12,3,0.55,,
7166104,6.74,-209.76,0.00,76.1,41.1,1,26.806819,-80.273832,10.30,0.19,12,3,0.57,,
7171133,6.78,-209.75,-0.01,76.1,41.1,1,26.806817,-80.273831,9.90,0.26,12,3,0.55,,
7176166,6.83,-209.65,0.01,76.1,41.1,1,26.806814,-80.273831,9.80,0.41,12,3,0.55,,
7181207,6.88,-209.60,0.01,76.1,41.1,1,26.806811,-80.273829,9.40,0.09,12,4,0.59,,
7186221,6.92,-209.59,0.01,76.2,41.1,1,26.806805,-80.273827,8.10,0.17,12,4,0.56,,
